,href formula,href
2053,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.17-Morrison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.17-Morrison.pdf
2054,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.01-BoaViagem.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.01-BoaViagem.pdf
2055,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.00-NewCaledonia-Fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.00-NewCaledonia-Fisherman.pdf
2056,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.31-JensenBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.31-JensenBeach.pdf
2057,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.15-Dewey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.15-Dewey.pdf
2058,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.08-Welch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.08-Welch.pdf
2059,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.02.23-Wilson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.02.23-Wilson.pdf
2060,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.R-spearfisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.R-spearfisherman.pdf
2061,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.a-Frederic_Marechal.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.a-Frederic_Marechal.pdf
2062,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.b-Blu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.b-Blu.pdf
2063,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.a-Vosloo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.a-Vosloo.pdf
2064,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.17-GregAnderson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.17-GregAnderson.pdf
2065,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.14-Zornada.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.14-Zornada.pdf
2066,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.c-Transkei.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.c-Transkei.pdf
2067,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.b-Reunion.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.b-Reunion.pdf
